TractFIPS,no-obesity,sleep >7,no-asthma,no-mental-health-prob,commute,pollution,density,safety,lat,long
36081015700,76.8,59.3,91.0,88.1,36.7638326585695,1.0,12.72144261763795,99.3696037976,40.7550147,-73.9219258
36081002500,61.8,52.2,85.7,81.5,44.0306286942504,1.0,13.818549112994932,99.3696037976,40.7549606,-73.9451645
36081016100,77.7,60.4,91.0,88.3,39.465742251223496,1.0,13.32988949867283,99.3696037976,40.75508189999999,-73.9145862
36081145101,82.2,63.1,91.6,91.0,46.06488011283498,8.0,11.921592984721197,99.3696037976,40.755138,-73.7846965
34013008900,64.9,53.4,90.6,84.5,31.923076923076927,8.0,12.924437917951169,99.3400163381,40.7551992,-74.1755375
49035101800,76.4,70.0,91.3,88.0,24.06930693069307,21.0,11.494564245735411,99.6780649816,40.75519910000001,-111.8667596
49035102000,74.3,69.2,91.2,87.6,24.113652113652112,29.0,11.333193573440205,99.6780649816,40.7552213,-111.8753468
36061009400,85.5,68.1,91.3,91.2,21.90625,0.0,9.497238138784533,99.3659906565,40.7552279,-73.97774629999998
34013008700,65.9,54.1,91.0,85.3,34.33285302593661,7.0,12.318029836565593,99.3400163381,40.7556026,-74.16957509999997
49035101600,77.3,71.0,91.3,88.2,23.13408723747981,26.0,11.530085776501535,99.6780649816,40.75538570000001,-111.8575658
36081037900,69.4,57.2,89.9,85.1,50.144344400675294,3.0,13.686623792045806,99.3696037976,40.7554736,-73.8640843
36081005100,77.6,57.8,90.6,87.0,39.110679611650475,1.0,13.024934335814901,99.3696037976,40.7556398,-73.93213809999997
36081144100,82.6,63.4,91.8,91.4,49.52542372881357,7.0,12.396726233110973,99.3696037976,40.7556677,-73.7638129
36081037700,69.1,57.0,89.4,84.7,46.68039336201597,3.0,13.595661550642332,99.3696037976,40.7556614,-73.8687135
36081015900,75.9,61.6,90.1,87.6,45.199451052150046,1.0,13.429183473961325,99.3696037976,40.7557869,-73.91834250000002
36061009800,86.2,69.4,91.3,91.7,29.376964477933264,0.0,13.956892644429805,99.3659906565,40.755788,-73.9677745
